wavelength_micron,normalized_flux,err_normalized_flux
2.3251223,9.037630e-01,7.211000e-03
2.3251338,8.854950e-01,6.575000e-03
2.3251452,8.932510e-01,8.252000e-03
2.3251567,8.797900e-01,6.744000e-03
2.3251682,8.984630e-01,9.136000e-03
2.3251797,8.527420e-01,5.704000e-03
2.3251912,8.550140e-01,6.357000e-03
2.3252027,8.280250e-01,9.077000e-03
2.3252141,8.242390e-01,5.170000e-03
2.3252256,8.029830e-01,4.509000e-03
2.3252371,7.621090e-01,6.510000e-03
2.3252486,7.463950e-01,6.518000e-03
2.3252601,7.155380e-01,6.805000e-03
2.3252716,6.765340e-01,6.806000e-03
2.3252830,6.719910e-01,5.955000e-03
2.3252945,6.314800e-01,6.667000e-03
2.3253060,6.148110e-01,6.873000e-03
2.3253175,5.940450e-01,8.540000e-03
2.3253290,5.788240e-01,7.383000e-03
2.3253404,5.639150e-01,7.040000e-03
2.3253519,5.543080e-01,5.186000e-03
2.3253634,5.471000e-01,8.479000e-03
2.3253749,5.487250e-01,1.246100e-02
2.3253863,5.418690e-01,8.829000e-03
2.3253978,5.622180e-01,9.006000e-03
2.3254093,5.743970e-01,6.864000e-03
2.3254208,5.408520e-01,7.362000e-03
2.3254323,5.482650e-01,6.450000e-03
2.3254437,5.488790e-01,5.253000e-03
2.3254552,5.620190e-01,4.755000e-03
2.3254667,5.716260e-01,9.676000e-03
2.3254782,6.082310e-01,4.939000e-03
2.3254896,6.131290e-01,4.302000e-03
2.3255011,6.263860e-01,5.732000e-03
2.3255126,6.437830e-01,5.667000e-03
2.3255241,6.731200e-01,7.622000e-03
2.3255355,6.908020e-01,8.069000e-03
2.3255470,7.148820e-01,9.856000e-03
2.3255585,7.406720e-01,7.923000e-03
2.3255700,8.154860e-01,3.858000e-03
2.3255814,8.537400e-01,6.250000e-03
2.3255929,8.579920e-01,5.845000e-03
2.3256044,8.773670e-01,6.109000e-03
2.3256158,8.844010e-01,7.986000e-03
2.3256273,9.103920e-01,7.416000e-03
2.3256388,9.462130e-01,5.088000e-03
2.3256503,9.426390e-01,8.789000e-03
2.3256617,9.500400e-01,6.486000e-03
2.3256732,9.703970e-01,9.435000e-03
2.3256847,9.572820e-01,6.793000e-03
2.3256961,9.664470e-01,6.700000e-03
2.3257076,9.840150e-01,9.228000e-03
2.3257191,1.027525e+00,8.390000e-03
2.3257305,1.015175e+00,7.564000e-03
2.3257420,9.902770e-01,8.133000e-03
2.3257535,1.001112e+00,4.773000e-03
2.3257649,9.961970e-01,4.362000e-03
2.3257764,9.824310e-01,6.173000e-03
2.3257879,9.813490e-01,6.044000e-03
2.3257993,9.765470e-01,4.757000e-03
2.3258108,9.669960e-01,4.414000e-03
2.3258223,9.786990e-01,4.392000e-03
2.3258337,9.649420e-01,7.560000e-03
2.3258452,9.663360e-01,6.670000e-03
2.3258567,9.663390e-01,6.158000e-03
2.3258681,9.708490e-01,4.855000e-03
2.3258796,9.523180e-01,6.033000e-03
2.3258911,9.525420e-01,6.485000e-03
2.3259025,9.614430e-01,6.574000e-03
2.3259140,9.520990e-01,6.289000e-03
2.3259255,9.548090e-01,5.187000e-03
2.3259369,9.609570e-01,5.602000e-03
2.3259484,9.553120e-01,7.033000e-03
2.3259598,9.530850e-01,7.039000e-03
2.3259713,9.573880e-01,8.106000e-03
2.3259828,9.636360e-01,9.088000e-03
2.3259942,9.603340e-01,5.631000e-03
2.3260057,9.569960e-01,4.644000e-03
2.3260171,9.760540e-01,6.485000e-03
2.3260286,9.784150e-01,6.273000e-03
2.3260401,9.890030e-01,5.063000e-03
2.3260515,9.937740e-01,4.728000e-03
2.3260630,1.000115e+00,5.249000e-03
2.3260744,1.001098e+00,5.938000e-03
2.3260859,1.024536e+00,4.137000e-03
2.3260974,1.031693e+00,6.194000e-03
2.3261088,1.041450e+00,6.643000e-03
2.3261203,1.044849e+00,6.753000e-03
2.3261317,1.061567e+00,6.929000e-03
2.3261432,1.084622e+00,7.791000e-03
2.3261546,1.058198e+00,8.148000e-03
2.3261661,1.090613e+00,4.617000e-03
2.3261776,1.082372e+00,7.471000e-03
2.3261890,1.084778e+00,6.193000e-03
2.3262005,1.074869e+00,6.320000e-03
2.3262119,1.082704e+00,2.465000e-03
2.3262234,1.079150e+00,7.867000e-03
2.3262348,1.088234e+00,6.164000e-03
2.3262463,1.076592e+00,6.275000e-03
2.3262577,1.068805e+00,4.492000e-03
2.3262692,1.076452e+00,8.385000e-03
2.3262806,1.054573e+00,7.366000e-03
2.3262921,1.050751e+00,2.947000e-03
2.3263035,1.049387e+00,7.257000e-03
2.3263150,1.029167e+00,6.134000e-03
2.3263264,1.011670e+00,3.685000e-03
2.3263379,1.014775e+00,7.732000e-03
2.3263493,1.001480e+00,6.570000e-03
2.3263608,9.860750e-01,7.286000e-03
2.3263722,9.790180e-01,5.352000e-03
2.3263837,9.541710e-01,6.229000e-03
2.3263951,9.556830e-01,9.410000e-03
2.3264066,9.772800e-01,4.637000e-03
2.3264180,9.688620e-01,5.189000e-03
2.3264295,9.445300e-01,7.285000e-03
2.3264409,9.633680e-01,7.125000e-03
2.3264524,9.666620e-01,7.713000e-03
2.3264638,9.595890e-01,6.467000e-03
2.3264753,9.452700e-01,7.837000e-03
2.3264867,9.553750e-01,6.845000e-03
2.3264982,9.533010e-01,4.875000e-03
2.3265096,9.417290e-01,4.095000e-03
2.3265211,9.429160e-01,4.445000e-03
2.3265325,9.496250e-01,6.699000e-03
2.3265440,9.490020e-01,6.012000e-03
2.3265554,9.628550e-01,6.506000e-03
2.3265668,9.668750e-01,5.421000e-03
2.3265783,9.891910e-01,6.342000e-03
2.3265897,9.761700e-01,6.285000e-03
2.3266012,9.889070e-01,1.137100e-02
2.3266126,9.946900e-01,5.180000e-03
2.3266241,9.913740e-01,7.857000e-03
2.3266355,1.011021e+00,7.287000e-03
2.3266470,1.012361e+00,5.745000e-03
2.3266584,1.014369e+00,4.439000e-03
2.3266698,1.016171e+00,6.370000e-03
2.3266813,1.019296e+00,4.772000e-03
2.3266927,1.016901e+00,7.654000e-03
2.3267042,1.022524e+00,6.113000e-03
2.3267156,1.015748e+00,5.023000e-03
2.3267270,1.000382e+00,6.171000e-03
2.3267385,9.939670e-01,6.723000e-03
2.3267499,9.821250e-01,5.255000e-03
2.3267614,9.711820e-01,6.235000e-03
2.3267728,9.525410e-01,7.116000e-03
2.3267842,9.454650e-01,6.676000e-03
2.3267957,9.240930e-01,4.783000e-03
2.3268071,9.167990e-01,5.116000e-03
2.3268185,8.998130e-01,6.754000e-03
2.3268300,8.672580e-01,5.730000e-03
2.3268414,8.429290e-01,6.168000e-03
2.3268529,8.012590e-01,6.671000e-03
2.3268643,7.620340e-01,5.814000e-03
2.3268757,7.344350e-01,6.370000e-03
2.3268872,7.103760e-01,1.067000e-02
2.3268986,6.759990e-01,7.594000e-03
2.3269100,6.530750e-01,5.249000e-03
2.3269215,6.289260e-01,6.593000e-03
2.3269329,6.086980e-01,5.034000e-03
2.3269443,5.849430e-01,4.171000e-03
2.3269558,5.913390e-01,6.038000e-03
2.3269672,5.740470e-01,4.956000e-03
2.3269786,5.609460e-01,6.972000e-03
2.3269901,5.452820e-01,6.812000e-03
2.3270015,5.607250e-01,5.670000e-03
2.3270129,5.630500e-01,6.481000e-03
2.3270244,5.494640e-01,7.827000e-03
2.3270358,5.644050e-01,6.410000e-03
2.3270472,5.517130e-01,7.678000e-03
2.3270587,5.573950e-01,6.283000e-03
2.3270701,5.788010e-01,6.164000e-03
2.3270815,5.929560e-01,7.505000e-03
2.3270929,6.052730e-01,3.608000e-03
2.3271044,6.140000e-01,8.971000e-03
2.3271158,6.391510e-01,6.508000e-03
2.3271272,6.578930e-01,6.027000e-03
2.3271387,6.838310e-01,4.774000e-03
2.3271501,7.059180e-01,4.776000e-03
2.3271615,7.329580e-01,4.584000e-03
2.3271729,7.572270e-01,5.570000e-03
2.3271844,7.753980e-01,5.621000e-03
2.3271958,8.044220e-01,6.147000e-03
2.3272072,8.278130e-01,6.004000e-03
2.3272187,8.621150e-01,8.778000e-03
2.3272301,8.621570e-01,3.780000e-03
2.3272415,8.822510e-01,5.785000e-03
2.3272529,9.183970e-01,5.421000e-03
2.3272644,9.222370e-01,5.206000e-03
2.3272758,9.417770e-01,7.068000e-03
2.3272872,9.485730e-01,5.776000e-03
2.3272986,9.481870e-01,5.225000e-03
2.3273100,9.718240e-01,6.758000e-03
2.3273215,9.854620e-01,6.755000e-03
2.3273329,9.845940e-01,6.006000e-03
2.3273443,9.990920e-01,8.015000e-03
2.3273557,1.008127e+00,8.534000e-03
2.3273672,1.007650e+00,8.101000e-03
2.3273786,1.013270e+00,7.055000e-03
2.3273900,1.006112e+00,5.846000e-03
2.3274014,1.010254e+00,3.540000e-03
2.3274128,1.008553e+00,4.994000e-03
2.3274243,1.002173e+00,5.624000e-03
2.3274357,1.010329e+00,6.772000e-03
2.3274471,1.000298e+00,4.387000e-03
2.3274585,1.001322e+00,6.247000e-03
2.3274699,1.000892e+00,7.450000e-03
2.3274814,9.760770e-01,5.382000e-03
2.3274928,9.777520e-01,6.510000e-03
2.3275042,9.754440e-01,3.865000e-03
2.3275156,9.786670e-01,6.065000e-03
2.3275270,9.610530e-01,7.301000e-03
2.3275384,9.687380e-01,3.583000e-03
2.3275499,9.507010e-01,7.315000e-03
2.3275613,9.571590e-01,6.720000e-03
2.3275727,9.570110e-01,7.802000e-03
2.3275841,9.560710e-01,5.735000e-03
2.3275955,9.527630e-01,5.678000e-03
2.3276069,9.618760e-01,6.389000e-03
2.3276184,9.603580e-01,5.870000e-03
2.3276298,9.595770e-01,6.626000e-03
2.3276412,9.700850e-01,6.100000e-03
2.3276526,9.608150e-01,5.978000e-03
2.3276640,9.491630e-01,6.124000e-03
2.3276754,9.578410e-01,7.340000e-03
2.3276868,9.707880e-01,6.030000e-03
2.3276982,9.720450e-01,6.951000e-03
2.3277097,9.707090e-01,5.788000e-03
2.3277211,9.646230e-01,6.846000e-03
2.3277325,9.879220e-01,4.622000e-03
2.3277439,9.890950e-01,4.756000e-03
2.3277553,9.955310e-01,6.935000e-03
2.3277667,1.003050e+00,6.898000e-03
2.3277781,1.026476e+00,4.368000e-03
2.3277895,1.030383e+00,7.365000e-03
2.3278009,1.049070e+00,6.325000e-03
2.3278124,1.047404e+00,6.298000e-03
2.3278238,1.059418e+00,7.112000e-03
2.3278352,1.070802e+00,6.271000e-03
2.3278466,1.066652e+00,6.245000e-03
2.3278580,1.063260e+00,6.197000e-03
2.3278694,1.054953e+00,6.490000e-03
2.3278808,1.055965e+00,5.706000e-03
2.3278922,1.037467e+00,5.188000e-03
2.3279036,1.047433e+00,6.071000e-03
2.3279150,1.027873e+00,6.821000e-03
2.3279264,1.016835e+00,5.135000e-03
2.3279378,1.008955e+00,5.480000e-03
2.3279492,9.902340e-01,3.760000e-03
2.3279606,9.793670e-01,8.027000e-03
2.3279720,9.744490e-01,3.634000e-03
2.3279834,9.422960e-01,5.153000e-03
2.3279948,9.364480e-01,7.237000e-03
2.3280063,9.275530e-01,6.776000e-03
2.3280177,9.176830e-01,5.476000e-03
2.3280291,9.031200e-01,5.846000e-03
2.3280405,8.955100e-01,4.048000e-03
2.3280519,8.987750e-01,5.715000e-03
2.3280633,8.792640e-01,6.118000e-03
2.3280747,8.618300e-01,4.672000e-03
2.3280861,8.673740e-01,6.905000e-03
2.3280975,8.499410e-01,6.296000e-03
2.3281089,8.318340e-01,5.690000e-03
2.3281203,8.251200e-01,5.137000e-03
2.3281317,8.186090e-01,4.245000e-03
2.3281431,8.039410e-01,7.919000e-03
2.3281545,7.960130e-01,7.425000e-03
2.3281659,7.940760e-01,5.386000e-03
2.3281773,7.918450e-01,5.483000e-03
2.3281887,7.938280e-01,4.122000e-03
2.3282001,8.007090e-01,4.826000e-03
2.3282115,8.102100e-01,6.600000e-03
2.3282229,8.107880e-01,3.600000e-03
2.3282343,8.183730e-01,6.600000e-03
2.3282457,8.337510e-01,4.067000e-03
2.3282570,8.305830e-01,7.211000e-03
2.3282684,8.348810e-01,9.250000e-03
2.3282798,8.395290e-01,7.416000e-03
2.3282912,8.432410e-01,4.584000e-03
2.3283026,8.595090e-01,7.652000e-03
2.3283140,8.640510e-01,3.874000e-03
2.3283254,8.604900e-01,6.201000e-03
2.3283368,8.628990e-01,7.847000e-03
2.3283482,8.793600e-01,5.033000e-03
2.3283596,8.752940e-01,5.136000e-03
2.3283710,8.951510e-01,5.487000e-03
2.3283824,8.850300e-01,5.658000e-03
2.3283938,8.778290e-01,5.580000e-03
2.3284052,8.730200e-01,7.016000e-03
2.3284166,8.860740e-01,4.347000e-03
2.3284280,8.681100e-01,4.584000e-03
2.3284393,8.774880e-01,3.749000e-03
2.3284507,8.746320e-01,6.597000e-03
2.3284621,8.765580e-01,8.287000e-03
2.3284735,8.763370e-01,8.574000e-03
2.3284849,8.741230e-01,7.476000e-03
2.3284963,8.729790e-01,1.627700e-02
2.3285077,9.321240e-01,1.560800e-02
2.3285191,9.364180e-01,2.451700e-02
2.3285305,9.979990e-01,4.513800e-02
2.3285418,9.646480e-01,3.616000e-02
2.3285532,8.196970e-01,2.089600e-02
2.3285646,7.410920e-01,1.585700e-02
2.3285760,6.998270e-01,1.384600e-02
2.3285874,6.790500e-01,1.044000e-02
2.3285988,6.047880e-01,7.804000e-03
2.3286102,5.966890e-01,8.604000e-03
2.3286216,5.732670e-01,5.309000e-03
2.3286329,5.675980e-01,4.465000e-03
2.3286443,5.447570e-01,6.653000e-03
2.3286557,5.333260e-01,5.423000e-03
2.3286671,5.285900e-01,5.501000e-03
2.3286785,5.220470e-01,6.249000e-03
2.3286899,5.260520e-01,7.015000e-03
2.3287012,5.246100e-01,5.730000e-03
2.3287126,5.129610e-01,6.270000e-03
2.3287240,5.357580e-01,4.649000e-03
2.3287354,5.311920e-01,6.961000e-03
2.3287468,5.459210e-01,4.952000e-03
2.3287582,5.613220e-01,5.572000e-03
2.3287695,5.696720e-01,5.312000e-03
2.3287809,5.712050e-01,5.316000e-03
2.3287923,5.895150e-01,6.494000e-03
2.3288037,6.037850e-01,5.402000e-03
2.3288151,6.217540e-01,4.576000e-03
2.3288264,6.319720e-01,6.511000e-03
2.3288378,6.497710e-01,7.659000e-03
2.3288492,6.499990e-01,5.580000e-03
2.3288606,6.671280e-01,4.698000e-03
2.3288720,6.926150e-01,1.030200e-02
2.3288833,7.092470e-01,4.782000e-03
2.3288947,7.260620e-01,4.719000e-03
2.3289061,7.472330e-01,5.317000e-03
2.3289175,7.651930e-01,6.964000e-03
2.3289288,7.782760e-01,6.328000e-03
2.3289402,7.925530e-01,4.941000e-03
2.3289516,7.923660e-01,4.948000e-03
2.3289630,8.216980e-01,6.188000e-03
2.3289744,8.223740e-01,9.389000e-03
2.3289857,8.451130e-01,5.024000e-03
2.3289971,8.465330e-01,6.240000e-03
2.3290085,8.552740e-01,5.809000e-03
2.3290199,8.726580e-01,7.335000e-03
2.3290312,8.972030e-01,6.816000e-03
2.3290426,8.950180e-01,9.432000e-03
2.3290540,8.879310e-01,7.926000e-03
2.3290653,8.879680e-01,6.217000e-03
2.3290767,9.237280e-01,6.033000e-03
2.3290881,9.409000e-01,5.739000e-03
2.3290995,9.357400e-01,7.254000e-03
2.3291108,9.626120e-01,8.207000e-03
2.3291222,9.832900e-01,5.532000e-03
2.3291336,9.915510e-01,6.343000e-03
2.3291450,1.003814e+00,5.066000e-03
2.3291563,1.012867e+00,6.981000e-03
2.3291677,1.020610e+00,8.654000e-03
2.3291791,1.025940e+00,6.166000e-03
2.3291904,1.050681e+00,4.802000e-03
2.3292018,1.055634e+00,5.447000e-03
2.3292132,1.049963e+00,5.895000e-03
2.3292245,1.060326e+00,4.737000e-03
2.3292359,1.041837e+00,6.829000e-03
2.3292473,1.050168e+00,7.503000e-03
2.3292586,1.027945e+00,7.367000e-03
2.3292700,1.044160e+00,5.707000e-03
2.3292814,1.033776e+00,6.496000e-03
2.3292927,1.028981e+00,5.272000e-03
2.3293041,1.036010e+00,7.739000e-03
2.3293155,1.022322e+00,6.888000e-03
2.3293268,1.010658e+00,7.363000e-03
2.3293382,1.007292e+00,6.730000e-03
2.3293496,9.979150e-01,7.725000e-03
2.3293609,1.012640e+00,7.607000e-03
2.3293723,1.011834e+00,5.645000e-03
2.3293837,1.008618e+00,6.073000e-03
2.3293950,1.012347e+00,6.551000e-03
2.3294064,9.919980e-01,5.042000e-03
2.3294178,9.949500e-01,4.836000e-03
2.3294291,1.003917e+00,7.131000e-03
2.3294405,1.003348e+00,5.194000e-03
2.3294518,1.000614e+00,6.766000e-03
2.3294632,1.008520e+00,6.091000e-03
2.3294746,1.009007e+00,6.407000e-03
2.3294859,1.010012e+00,7.967000e-03
2.3294973,1.004473e+00,7.103000e-03
2.3295086,9.882630e-01,9.573000e-03
2.3295200,9.811930e-01,6.307000e-03
2.3295314,9.808170e-01,5.532000e-03
2.3295427,9.692070e-01,5.354000e-03
2.3295541,9.564540e-01,5.741000e-03
2.3295654,9.574650e-01,6.395000e-03
2.3295768,9.345110e-01,5.846000e-03
2.3295882,9.351150e-01,6.936000e-03
2.3295995,9.389760e-01,4.558000e-03
2.3296109,9.458880e-01,5.166000e-03
2.3296222,9.274880e-01,8.509000e-03
2.3296336,9.188170e-01,7.201000e-03
2.3296449,9.148420e-01,5.323000e-03
2.3296563,9.229660e-01,5.680000e-03
2.3296677,9.158150e-01,4.987000e-03
2.3296790,9.123580e-01,5.521000e-03
2.3296904,9.116290e-01,3.641000e-03
2.3297017,9.118690e-01,8.380000e-03
2.3297131,9.110180e-01,6.002000e-03
2.3297244,9.250090e-01,5.676000e-03
2.3297358,9.315480e-01,5.973000e-03
2.3297471,9.336890e-01,4.687000e-03
2.3297585,9.324150e-01,7.025000e-03
2.3297698,9.386480e-01,6.165000e-03
2.3297812,9.412030e-01,6.625000e-03
2.3297925,9.575530e-01,6.522000e-03
2.3298039,9.697610e-01,3.621000e-03
2.3298153,9.650840e-01,6.835000e-03
2.3298266,9.750310e-01,7.930000e-03
2.3298380,9.853040e-01,5.032000e-03
2.3298493,9.974580e-01,5.203000e-03
2.3298607,1.000616e+00,5.243000e-03
2.3298720,1.020445e+00,7.306000e-03
2.3298834,1.034035e+00,7.249000e-03
2.3298947,1.035609e+00,8.084000e-03
2.3299061,1.037637e+00,8.077000e-03
2.3299174,1.046512e+00,5.983000e-03
2.3299287,1.054782e+00,5.440000e-03
2.3299401,1.067543e+00,4.137000e-03
2.3299514,1.076569e+00,4.648000e-03
2.3299628,1.082813e+00,6.420000e-03
2.3299741,1.074731e+00,7.325000e-03
2.3299855,1.067962e+00,9.048000e-03
2.3299968,1.072466e+00,6.186000e-03
2.3300082,1.063841e+00,5.156000e-03
2.3300195,1.060665e+00,5.525000e-03
2.3300309,1.045472e+00,5.739000e-03
2.3300422,1.041158e+00,5.539000e-03
2.3300536,1.037244e+00,9.174000e-03
2.3300649,1.033783e+00,5.207000e-03
2.3300762,1.023783e+00,6.427000e-03
2.3300876,1.009989e+00,5.949000e-03
2.3300989,1.000917e+00,7.537000e-03
2.3301103,9.880610e-01,5.119000e-03
2.3301216,9.798650e-01,5.562000e-03
2.3301330,9.585030e-01,5.966000e-03
2.3301443,9.584310e-01,7.232000e-03
2.3301556,9.351740e-01,6.080000e-03
2.3301670,9.145690e-01,6.168000e-03
2.3301783,8.986370e-01,7.541000e-03
2.3301897,8.765680e-01,6.700000e-03
2.3302010,8.583830e-01,5.985000e-03
2.3302124,8.185760e-01,5.878000e-03
2.3302237,7.904610e-01,4.991000e-03
2.3302350,7.503280e-01,3.310000e-03
2.3302464,7.377860e-01,6.502000e-03
2.3302577,7.072580e-01,7.668000e-03
2.3302690,6.788130e-01,8.107000e-03
2.3302804,6.432640e-01,6.537000e-03
2.3302917,6.330860e-01,8.047000e-03
2.3303031,5.830760e-01,8.134000e-03
2.3303144,5.776280e-01,6.702000e-03
2.3303257,5.733690e-01,9.130000e-03
2.3303371,5.441000e-01,5.087000e-03
2.3303484,5.266800e-01,7.897000e-03
2.3303597,5.131920e-01,6.223000e-03
2.3303711,5.165330e-01,4.815000e-03
2.3303824,5.159340e-01,6.369000e-03
2.3303937,4.999310e-01,4.334000e-03
2.3304051,5.074010e-01,5.804000e-03
2.3304164,5.169980e-01,7.156000e-03
2.3304278,5.204130e-01,7.107000e-03
2.3304391,5.392640e-01,9.045000e-03
2.3304504,5.442570e-01,7.146000e-03
2.3304618,5.522870e-01,5.429000e-03
2.3304731,5.513700e-01,7.662000e-03
2.3304844,5.966210e-01,5.483000e-03
2.3304957,6.108880e-01,6.446000e-03
2.3305071,6.186190e-01,6.300000e-03
2.3305184,6.462790e-01,7.398000e-03
2.3305297,6.648680e-01,6.401000e-03
2.3305411,6.860770e-01,8.533000e-03
2.3305524,6.992010e-01,7.709000e-03
2.3305637,7.136520e-01,5.242000e-03
2.3305751,7.401150e-01,6.543000e-03
2.3305864,7.584450e-01,7.303000e-03
2.3305977,7.594630e-01,6.869000e-03
2.3306091,7.701730e-01,9.447000e-03
2.3306204,7.802590e-01,6.284000e-03
2.3306317,7.870470e-01,7.160000e-03
2.3306430,7.739970e-01,4.116000e-03
2.3306544,7.877710e-01,5.756000e-03
2.3306657,7.921500e-01,7.657000e-03
2.3306770,7.985550e-01,9.044000e-03
2.3306883,7.946460e-01,7.658000e-03
2.3306997,8.113850e-01,7.564000e-03
2.3307110,7.929480e-01,5.531000e-03
2.3307223,8.010990e-01,7.746000e-03
2.3307336,7.970520e-01,7.198000e-03
2.3307450,8.087050e-01,5.798000e-03
2.3307563,8.104330e-01,7.786000e-03
2.3307676,8.007700e-01,5.472000e-03
2.3307789,7.917520e-01,8.491000e-03
2.3307903,7.982610e-01,4.277000e-03
2.3308016,7.893160e-01,6.312000e-03
2.3308129,7.957190e-01,5.963000e-03
2.3308242,8.149660e-01,5.211000e-03
2.3308356,8.305540e-01,5.436000e-03
2.3308469,8.464780e-01,1.028200e-02
2.3308582,8.703690e-01,9.559000e-03
2.3308695,8.575080e-01,1.137500e-02
2.3308808,8.230250e-01,1.261800e-02
2.3308922,8.068730e-01,1.428100e-02
2.3309035,8.435260e-01,1.094300e-02
2.3309148,8.628180e-01,7.105000e-03
2.3309261,8.747410e-01,1.334500e-02
2.3309374,8.845260e-01,8.337000e-03
2.3309488,8.956160e-01,7.516000e-03
2.3309601,9.023930e-01,8.059000e-03
2.3309714,9.114600e-01,6.754000e-03
2.3309827,9.397110e-01,5.611000e-03
2.3309940,9.581680e-01,8.736000e-03
2.3310054,9.543620e-01,7.587000e-03
2.3341517,8.794340e-01,6.404000e-03
2.3341629,8.852570e-01,7.162000e-03
2.3341741,9.171980e-01,6.091000e-03
2.3341853,9.048560e-01,5.287000e-03
2.3341965,9.226660e-01,3.480000e-03
2.3342077,9.139750e-01,7.548000e-03
2.3342189,9.255370e-01,5.287000e-03
2.3342301,9.328670e-01,4.628000e-03
2.3342413,9.398370e-01,4.504000e-03
2.3342525,9.306530e-01,6.233000e-03
2.3342637,9.439460e-01,6.546000e-03
2.3342749,9.395900e-01,8.034000e-03
2.3342861,9.387360e-01,6.656000e-03
2.3342973,9.516900e-01,6.394000e-03
2.3343084,9.578850e-01,4.926000e-03
2.3343196,9.439090e-01,4.189000e-03
2.3343308,9.496090e-01,8.157000e-03
2.3343420,9.413400e-01,9.811000e-03
2.3343532,9.385780e-01,8.630000e-03
2.3343644,9.485070e-01,6.428000e-03
2.3343756,9.560570e-01,5.035000e-03
2.3343868,9.443800e-01,8.436000e-03
2.3343980,9.527270e-01,6.129000e-03
2.3344091,9.483380e-01,4.931000e-03
2.3344203,9.377750e-01,5.057000e-03
2.3344315,9.373650e-01,3.633000e-03
2.3344427,9.356600e-01,5.675000e-03
2.3344539,9.032800e-01,7.254000e-03
2.3344651,9.326650e-01,7.794000e-03
2.3344763,9.571830e-01,6.579000e-03
2.3344874,9.939760e-01,8.408000e-03
2.3344986,9.835040e-01,6.225000e-03
2.3345098,9.759340e-01,5.927000e-03
2.3345210,9.722730e-01,7.932000e-03
2.3345322,9.861080e-01,6.207000e-03
2.3345433,9.868440e-01,4.757000e-03
2.3345545,9.969600e-01,8.147000e-03
2.3345657,9.895620e-01,6.296000e-03
2.3345769,1.006218e+00,7.788000e-03
2.3345881,1.006338e+00,6.030000e-03
2.3345993,1.010304e+00,4.502000e-03
2.3346104,1.011188e+00,7.267000e-03
2.3346216,1.013418e+00,5.532000e-03
2.3346328,1.006714e+00,4.487000e-03
2.3346440,1.004484e+00,6.341000e-03
2.3346551,1.004201e+00,5.193000e-03
2.3346663,1.002639e+00,7.098000e-03
2.3346775,1.013354e+00,6.166000e-03
2.3346887,1.003023e+00,5.871000e-03
2.3346999,9.988070e-01,8.614000e-03
2.3347110,9.997140e-01,5.797000e-03
2.3347222,9.972540e-01,6.910000e-03
2.3347334,9.999550e-01,7.286000e-03
2.3347446,9.851240e-01,5.427000e-03
2.3347557,9.761940e-01,6.621000e-03
2.3347669,9.511670e-01,4.748000e-03
2.3347781,9.359470e-01,8.579000e-03
2.3347892,9.265680e-01,6.362000e-03
2.3348004,9.242500e-01,9.029000e-03
2.3348116,8.969070e-01,6.555000e-03
2.3348228,8.891770e-01,1.018000e-02
2.3348339,8.656220e-01,8.622000e-03
2.3348451,8.328610e-01,5.219000e-03
2.3348563,8.167410e-01,7.286000e-03
2.3348674,8.115150e-01,5.735000e-03
2.3348786,8.061340e-01,1.068800e-02
2.3348898,8.066920e-01,7.096000e-03
2.3349009,8.069130e-01,9.865000e-03
2.3349121,8.071730e-01,4.695000e-03
2.3349233,7.876500e-01,6.818000e-03
2.3349345,7.749000e-01,5.557000e-03
2.3349456,7.761920e-01,7.800000e-03
2.3349568,7.720280e-01,6.402000e-03
2.3349680,7.673170e-01,7.461000e-03
2.3349791,7.659230e-01,6.421000e-03
2.3349903,7.606670e-01,6.306000e-03
2.3350014,7.652730e-01,5.889000e-03
2.3350126,7.606640e-01,5.877000e-03
2.3350238,7.736930e-01,4.376000e-03
2.3350349,7.787870e-01,5.184000e-03
2.3350461,7.745520e-01,6.459000e-03
2.3350573,7.752840e-01,4.474000e-03
2.3350684,7.936140e-01,5.876000e-03
2.3350796,8.291000e-01,6.843000e-03
2.3350907,8.362090e-01,4.355000e-03
2.3351019,8.277570e-01,5.637000e-03
2.3351131,8.374550e-01,4.888000e-03
2.3351242,8.463990e-01,5.809000e-03
2.3351354,8.654270e-01,4.647000e-03
2.3351466,8.690970e-01,5.749000e-03
2.3351577,8.787860e-01,6.043000e-03
2.3351689,9.049730e-01,5.541000e-03
2.3351800,8.995310e-01,4.044000e-03
2.3351912,8.996030e-01,4.166000e-03
2.3352023,9.008680e-01,5.597000e-03
2.3352135,8.993250e-01,4.318000e-03
2.3352247,9.107130e-01,6.154000e-03
2.3352358,9.090000e-01,4.441000e-03
2.3352470,8.919950e-01,5.609000e-03
2.3352581,9.049490e-01,5.676000e-03
2.3352693,9.122310e-01,4.969000e-03
2.3352804,9.108580e-01,7.134000e-03
2.3352916,9.316480e-01,6.687000e-03
2.3353027,9.369100e-01,5.021000e-03
2.3353139,9.461850e-01,6.478000e-03
2.3353250,9.556270e-01,5.713000e-03
2.3353362,9.590890e-01,4.483000e-03
2.3353473,9.592270e-01,4.814000e-03
2.3353585,9.553600e-01,4.574000e-03
2.3353696,9.583450e-01,5.927000e-03
2.3353808,9.592060e-01,5.770000e-03
2.3353919,9.567920e-01,6.864000e-03
2.3354031,9.631420e-01,4.034000e-03
2.3354142,9.627470e-01,4.179000e-03
2.3354254,9.650830e-01,7.004000e-03
2.3354365,9.581680e-01,5.109000e-03
2.3354477,9.540990e-01,5.013000e-03
2.3354588,9.509250e-01,4.487000e-03
