# Line list of the E ^4^{Pi} - A ^4^{Pi} transition of FeH, 
# Table 5 of Hargreaves et al., 2010, AJ, 140, 919
wavenumber,intensity,e_lower,einsteinA,j_lower,branch,omega
5520.7348633,9.143318e-20,2250.0,,,,
5520.6723633,5.726283999999999e-20,2250.0,,,,
5520.5444336,4.834694e-19,2250.0,,,,
5520.2016602,3.05765e-19,2250.0,,,,
5519.7285156,7.273773e-20,2250.0,,,,
5519.4233398,8.917110999999999e-19,2250.0,,,,
5519.3583984,8.592851999999999e-19,2250.0,,,,
5519.2597656,7.590171e-20,2250.0,,,,
5519.1484375,9.707051e-20,2250.0,,,,
5518.9414062,4.0525509999999997e-19,2250.0,,,,
5518.8413086,2.2870009999999996e-19,2250.0,,,,
5518.7050781,3.4072479999999996e-19,2250.0,,,,
5518.6606445,5.442785e-20,2250.0,,,,
5518.3759766,1.043014e-18,2250.0,,,,
5518.3066406,1.351409e-19,2250.0,,,,
5518.1689453,2.787061e-19,2250.0,,,,
5518.1010742,6.696464999999999e-19,2250.0,,,,
5518.0205078,2.0192419999999998e-19,2250.0,,,,
5517.9204102,1.738686e-18,2250.0,,,,
5517.8574219,4.586610999999999e-19,2250.0,,,,
5517.684082,2.1839189999999996e-19,2250.0,,,,
5517.5126953,1.1315699999999998e-19,2250.0,,,,
5517.15625,1.689412e-19,2250.0,,,,
5517.1191406,7.725937e-20,2250.0,,,,
5517.0878906,9.943292e-20,2250.0,,,,
5517.059082,1.0437369999999999e-19,2250.0,,,,
5516.8613281,4.9063229999999995e-20,2250.0,,,,
5516.8339844,4.251742e-20,2250.0,,,,
5516.4663086,1.0303079999999999e-19,2250.0,,,,
5515.934082,1.160218e-18,4091.32,4.125585,19.5,P,0.5e
5515.4086914,1.80766e-19,2250.0,,,,
5515.0180664,1.7825609999999998e-19,2250.0,,,,
5514.7568359,6.832707999999999e-20,2250.0,,,,
5514.6279297,6.944316999999999e-20,2250.0,,,,
5514.512207,6.740821999999999e-20,2250.0,,,,
5514.3701172,7.307546e-20,2250.0,,,,
5514.2631836,1.2095429999999998e-19,2250.0,,,,
5514.2119141,4.6432819999999996e-20,2250.0,,,,
5514.1787109,7.812669999999999e-20,2250.0,,,,
5514.0444336,8.914565e-20,2250.0,,,,
5513.9921875,3.019429e-19,2250.0,,,,
5513.7001953,2.7217019999999995e-19,2250.0,,,,
5513.6484375,1.212004e-19,2250.0,,,,
5513.4624023,1.3699099999999999e-19,2250.0,,,,
5513.4013672,7.945488999999999e-20,2250.0,,,,
5513.324707,1.355585e-19,2250.0,,,,
5513.2001953,7.433111999999999e-20,2250.0,,,,
5512.809082,6.573198e-20,2250.0,,,,
5512.762207,7.008117999999999e-20,2250.0,,,,
5512.6616211,1.2005849999999998e-19,2250.0,,,,
5512.4521484,1.0650369999999999e-19,2250.0,,,,
5512.402832,5.687429999999999e-20,2250.0,,,,
5512.1401367,5.871907999999999e-20,2250.0,,,,
5512.1152344,1.6542649999999998e-20,2250.0,,,,
5511.9897461,7.23463e-20,2250.0,,,,
5511.875,3.355004e-19,2250.0,,,,
5511.5390625,8.793574e-20,2250.0,,,,
5511.0913086,7.060892999999999e-20,2250.0,,,,
5510.6586914,6.185243999999999e-20,2250.0,,,,
5510.6171875,1.084229e-19,2250.0,,,,
5510.3994141,1.6864579999999998e-19,2250.0,,,,
5510.262207,1.6145309999999998e-19,2250.0,,,,
5510.1582031,8.156674e-20,2250.0,,,,
5510.0673828,1.4497409999999998e-19,2250.0,,,,
5509.8935547,1.5195609999999998e-19,2250.0,,,,
5509.4316406,1.1440729999999998e-19,2250.0,,,,
5509.0991211,1.0297299999999999e-19,2250.0,,,,
5508.9033203,9.15349e-20,2250.0,,,,
5508.8320312,2.139282e-19,2250.0,,,,
5508.7675781,1.973504e-18,3589.0,51243.62,18.5,P,1.5f
5508.3818359,1.4165109999999998e-19,2250.0,,,,
5508.1948242,5.114862999999999e-19,2250.0,,,,
5507.9760742,3.034301e-19,2250.0,,,,
5507.5874023,5.865439e-19,2250.0,,,,
5507.2607422,1.0075549999999999e-19,2250.0,,,,
5507.0981445,1.4016969999999998e-19,2250.0,,,,
5506.8623047,2.327932e-19,2250.0,,,,
5506.7895508,6.091419e-20,2250.0,,,,
5506.6586914,2.8761159999999997e-19,2250.0,,,,
5506.5488281,1.7089929999999999e-19,2250.0,,,,
5506.1884766,1.4495889999999998e-19,2250.0,,,,
5506.0341797,1.102604e-19,2250.0,,,,
5505.8671875,2.289671e-20,2250.0,,,,
5505.8383789,6.86905e-20,2250.0,,,,
5505.7299805,2.0042009999999997e-19,2250.0,,,,
5505.375,7.800665e-20,2250.0,,,,
5505.1831055,7.785878e-20,2250.0,,,,
5504.9267578,3.511685e-19,2250.0,,,,
5504.862793,4.700634e-19,2250.0,,,,
5504.7099609,1.897953e-19,2250.0,,,,
5504.1733398,7.923234e-20,2250.0,,,,
5504.0029297,1.1452349999999998e-19,2250.0,,,,
5503.9677734,8.016697e-20,2250.0,,,,
5503.847168,1.145268e-19,2250.0,,,,
5503.7998047,6.87167e-20,2250.0,,,,
5503.6435547,7.444526999999999e-20,2250.0,,,,
5503.6103516,3.857326e-20,2250.0,,,,
5503.2758789,2.2633129999999997e-19,2250.0,,,,
5503.1923828,2.366095e-19,2250.0,,,,
5503.1020508,9.958405999999998e-19,2250.0,,,,
5503.0073242,1.4321599999999998e-19,2250.0,,,,
5502.9501953,5.385232e-19,2250.0,,,,
5502.7016602,2.85372e-19,2250.0,,,,
5502.3544922,1.462037e-18,2250.0,,,,
5502.1743164,8.5758389999999995e-19,2250.0,,,,
5502.0537109,2.268823e-19,2250.0,,,,
5501.8100586,3.483859e-19,2250.0,,,,
5501.7329102,7.007949e-20,2250.0,,,,
5501.4936523,3.0102229999999996e-19,2250.0,,,,
5501.3793945,6.14807e-20,2250.0,,,,
5501.3427734,1.095156e-19,2250.0,,,,
5501.0810547,1.0428019999999999e-19,2250.0,,,,
5500.9672852,8.890289999999999e-20,2250.0,,,,
5500.7802734,2.6849439999999997e-19,2250.0,,,,
5500.5068359,4.611567999999999e-19,2250.0,,,,
5500.2324219,2.4673889999999996e-19,2250.0,,,,
5500.0805664,4.8382189999999995e-20,2250.0,,,,
5500.0205078,2.258587e-19,2250.0,,,,
5499.8344727,1.616051e-18,2250.0,,,,
5499.7299805,1.005806e-18,2250.0,,,,
5499.5126953,1.0453429999999999e-19,2250.0,,,,
5499.4291992,4.226602e-20,2250.0,,,,
5499.3603516,7.916282999999999e-20,2250.0,,,,
5499.2226562,1.2298049999999998e-19,2250.0,,,,
5498.7709961,5.074161999999999e-19,2250.0,,,,
5498.6894531,1.169301e-19,2250.0,,,,
5498.5957031,7.893288e-20,2250.0,,,,
5497.8725586,1.809536e-19,2250.0,,,,
5497.5566406,2.1082359999999998e-19,2250.0,,,,
5497.2919922,3.518435e-19,2250.0,,,,
5497.2387695,1.0238329999999999e-19,2250.0,,,,
5497.0136719,1.2974379999999998e-19,2250.0,,,,
5496.8505859,1.0856549999999998e-19,2250.0,,,,
5496.5112305,8.145941e-20,2250.0,,,,
5496.465332,5.742372e-20,2250.0,,,,
5496.4101562,5.944235e-20,2250.0,,,,
5496.1313477,2.551583e-19,2250.0,,,,
5496.0175781,6.01239e-20,2250.0,,,,
5495.534668,5.3841339999999995e-20,2250.0,,,,
5495.4223633,9.128463e-20,2250.0,,,,
5495.3828125,2.4505719999999996e-19,2250.0,,,,
5495.2954102,2.684076e-19,2250.0,,,,
5495.2475586,7.159400999999999e-20,2250.0,,,,
5495.2124023,8.097663e-20,2250.0,,,,
5495.0117188,2.255265e-19,2250.0,,,,
5494.7612305,7.885761999999999e-19,2250.0,,,,
5494.6767578,2.6925849999999997e-19,2250.0,,,,
5494.5375977,1.217547e-19,2250.0,,,,
5494.3193359,4.827886e-20,2250.0,,,,
5494.0610352,7.449394e-20,2250.0,,,,
5493.8774414,5.810833e-20,2250.0,,,,
5492.5454102,1.3772409999999998e-19,2250.0,,,,
5492.4462891,2.9534239999999996e-19,2250.0,,,,
5492.4150391,1.2214989999999998e-19,2250.0,,,,
5492.3574219,9.181932e-20,2250.0,,,,
5491.8110352,1.205253e-19,2250.0,,,,
5491.7792969,1.0330799999999999e-19,2250.0,,,,
5491.7426758,1.0330869999999999e-19,2250.0,,,,
5491.6430664,8.035272e-20,2250.0,,,,
5491.543457,8.035423e-20,2250.0,,,,
5491.4775391,1.1950659999999998e-19,2250.0,,,,
5491.3540039,1.561445e-19,2250.0,,,,
5491.1582031,1.47413e-19,2250.0,,,,
5491.1196289,6.670134e-20,2250.0,,,,
5490.9770508,3.4441199999999997e-20,2250.0,,,,
5490.9584961,1.7667409999999998e-19,2250.0,,,,
5490.902832,2.105716e-19,2250.0,,,,
5490.8212891,1.133202e-19,2250.0,,,,
5490.7568359,6.193507999999999e-20,2250.0,,,,
5490.7114258,4.949635e-20,2250.0,,,,
5490.5483398,6.888797999999999e-20,2250.0,,,,
5490.5205078,6.888833e-20,2250.0,,,,
5490.1088867,8.037596e-20,2250.0,,,,
5490.0639648,8.611783e-20,2250.0,,,,
5489.5209961,8.431022e-20,2250.0,,,,
5489.4794922,6.211126999999999e-20,2250.0,,,,
5489.0683594,5.713057e-20,2250.0,,,,
5488.7607422,9.428241e-20,2250.0,,,,
5488.7431641,9.431175e-20,2250.0,,,,
5487.9785156,1.309642e-18,2250.0,,,,
5487.8857422,2.19111e-19,2250.0,,,,
5487.8266602,8.041058e-20,2250.0,,,,
5487.7954102,8.615469e-20,2250.0,,,,
5487.7304688,9.189947e-20,2250.0,,,,
5487.3886719,8.616131e-20,2250.0,,,,
5487.3422852,5.744137e-20,2250.0,,,,
5487.1723633,7.415921999999999e-20,2250.0,,,,
5487.1484375,4.037999e-20,2250.0,,,,
5487.1035156,1.2550239999999998e-19,2250.0,,,,
5487.0737305,1.0078119999999999e-19,2250.0,,,,
5486.4052734,6.151791e-20,2250.0,,,,
5486.1015625,2.504551e-19,2250.0,,,,
5485.7392578,1.125021e-18,2250.0,,,,
5485.2836914,2.3068379999999996e-19,2250.0,,,,
5485.1206055,2.733219e-19,2250.0,,,,
5484.9257812,8.165574999999999e-19,2250.0,,,,
5484.5756836,9.793874999999999e-20,2250.0,,,,
5484.5507812,3.580084e-20,2250.0,,,,
5484.3828125,2.2969619999999996e-19,2250.0,,,,
5484.3369141,5.03699e-19,2250.0,,,,
5484.2885742,2.493609e-19,2250.0,,,,
5484.1313477,2.809717e-19,2250.0,,,,
5483.9194336,6.846439e-20,2250.0,,,,
5483.230957,6.781125e-20,2250.0,,,,
5483.1450195,8.146495e-20,2250.0,,,,
5483.0722656,1.6936159999999999e-19,2250.0,,,,
5482.9707031,2.6669099999999996e-19,2250.0,,,,
5482.6757812,1.010744e-18,2250.0,,,,
5482.628418,1.6414539999999999e-19,2250.0,,,,
5482.3027344,2.430405e-19,2250.0,,,,
5482.1801758,5.173787999999999e-19,2250.0,,,,
5482.0986328,4.826411999999999e-19,2250.0,,,,
5481.9594727,1.0574829999999999e-19,2250.0,,,,
5481.7915039,6.784536999999999e-20,2250.0,,,,
5481.6738281,1.0623439999999999e-19,2250.0,,,,
5481.6264648,1.071181e-18,2250.0,,,,
5481.550293,1.5557059999999997e-19,2250.0,,,,
5481.2387695,5.824948e-20,2250.0,,,,
5481.2382812,6.338964e-20,2250.0,,,,
5481.1450195,1.7294149999999997e-19,2250.0,,,,
5480.9970703,6.693865e-20,2250.0,,,,
5480.8305664,5.007663e-19,2250.0,,,,
5480.5146484,4.807153e-19,2250.0,,,,
5480.4282227,3.376029e-20,2250.0,,,,
5480.402832,8.202529999999999e-20,2250.0,,,,
5479.8486328,1.481054e-19,2250.0,,,,
5479.7822266,8.395106e-20,2250.0,,,,
5479.6616211,8.628736e-20,2250.0,,,,
5479.5859375,9.973343999999999e-20,2250.0,,,,
5479.3388672,1.3009749999999998e-19,2250.0,,,,
5479.1962891,1.570669e-19,2250.0,,,,
5478.5996094,1.75056e-18,3541.99,746.8809,19.5,P,2.5f
5478.5297852,1.000084e-19,2250.0,,,,
5478.3266602,6.984047e-20,2250.0,,,,
5478.1044922,2.2722449999999996e-19,2250.0,,,,
5478.0708008,1.2378299999999999e-19,2250.0,,,,
5477.9189453,2.177197e-19,2250.0,,,,
5477.6962891,7.223324e-20,2250.0,,,,
5477.6669922,5.754668e-20,2250.0,,,,
5477.0322266,1.0694129999999999e-19,2250.0,,,,
5476.8427734,7.672445e-20,2250.0,,,,
5476.7827148,4.883451e-20,2250.0,,,,
5476.7592773,8.911510999999999e-20,2250.0,,,,
5476.7587891,6.983719e-20,2250.0,,,,
5476.6977539,6.394003e-20,2250.0,,,,
5476.4204102,1.1582189999999999e-19,2250.0,,,,
5476.2548828,7.241116999999999e-20,2250.0,,,,
5475.7890625,4.439972999999999e-19,2250.0,,,,
5474.7055664,1.7273719999999998e-19,2250.0,,,,
5474.5917969,8.158887e-20,2250.0,,,,
5474.3125,2.2305249999999997e-19,2250.0,,,,
5474.0141602,5.248369e-20,2250.0,,,,
5473.953125,7.335108999999999e-20,2250.0,,,,
5473.5209961,2.634234e-19,2250.0,,,,
5473.4848633,9.253648999999999e-20,2250.0,,,,
5473.4155273,1.649264e-18,2250.0,,,,
5473.2978516,6.562219999999999e-20,2250.0,,,,
5473.2231445,6.743682e-20,2250.0,,,,
5473.2011719,4.696026e-20,2250.0,,,,
5472.9711914,7.487746999999999e-20,2250.0,,,,
5472.9375,7.487795e-20,2250.0,,,,
5472.5825195,1.0666629999999999e-19,2250.0,,,,
5472.5307617,1.059893e-19,2250.0,,,,
5472.019043,7.792202e-20,2250.0,,,,
5471.668457,2.648592e-19,2250.0,,,,
5470.71875,2.30491e-20,2250.0,,,,
5470.6875,9.365017e-20,2250.0,,,,
5470.4326172,1.5738099999999998e-19,2250.0,,,,
5470.3149414,1.7194070000000001e-18,3849.16,0.0006418733,19.5,P,1.5f
5470.2304688,9.039077e-20,2250.0,,,,
5469.9667969,5.424600999999999e-19,2250.0,,,,
5469.9174805,1.2304579999999999e-19,2250.0,,,,
5469.8027344,1.9380789999999997e-19,2250.0,,,,
5468.7495117,1.84205e-19,2250.0,,,,
5468.7177734,1.0439799999999999e-19,2250.0,,,,
5468.5874023,3.520901e-19,2250.0,,,,
5468.5019531,1.0161009999999999e-19,2250.0,,,,
5467.8242188,1.1483539999999998e-19,2250.0,,,,
5467.3325195,7.6816199999999995e-19,2250.0,,,,
5467.1206055,1.1532459999999998e-19,2250.0,,,,
5466.9838867,4.0161949999999996e-19,2250.0,,,,
5466.6162109,8.559749999999999e-19,2250.0,,,,
5466.3227539,2.7781309999999997e-19,2250.0,,,,
5466.2900391,3.3929529999999997e-19,2250.0,,,,
5465.9086914,2.8218699999999997e-19,2250.0,,,,
5465.6870117,1.1443629999999998e-19,2250.0,,,,
5465.1552734,9.630820999999999e-20,2250.0,,,,
5464.6967773,4.626374999999999e-19,2250.0,,,,
5464.5522461,2.23745e-19,2250.0,,,,
5464.4487305,7.020105e-19,2250.0,,,,
5464.3759766,1.4517099999999998e-19,2250.0,,,,
5463.3774414,2.2745399999999996e-19,2250.0,,,,
5463.1567383,1.0355129999999999e-19,2250.0,,,,
5463.0200195,6.006321999999999e-19,2250.0,,,,
5462.8120117,1.6377229999999998e-19,2250.0,,,,
5462.7792969,1.492807e-19,2250.0,,,,
5462.7524414,1.6578349999999998e-19,2250.0,,,,
5462.6308594,4.582801e-19,2250.0,,,,
5462.3662109,1.689353e-19,2250.0,,,,
5462.3071289,5.750841e-20,2250.0,,,,
5462.2416992,9.410621e-20,2250.0,,,,
5462.1147461,8.709859e-20,2250.0,,,,
5462.0820312,4.8187189999999997e-20,2250.0,,,,
5461.8398438,5.353647e-20,2250.0,,,,
5461.6870117,6.924622e-20,2250.0,,,,
5461.3486328,1.4066809999999998e-19,2250.0,,,,
5461.1875,5.181212999999999e-19,2250.0,,,,
5460.347168,1.3356799999999998e-19,2250.0,,,,
5460.2128906,1.0392929999999999e-19,2250.0,,,,
5460.1801758,9.815607999999999e-20,2250.0,,,,
5459.4848633,5.530899e-20,2250.0,,,,
5459.4213867,1.3861509999999998e-19,2250.0,,,,
5459.2890625,3.2707209999999995e-19,2250.0,,,,
5459.1391602,9.618667e-20,2250.0,,,,
5459.0537109,1.0688169999999999e-19,2250.0,,,,
5458.9594727,1.385371e-19,2250.0,,,,
5458.9169922,9.016365e-20,2250.0,,,,
5458.8588867,3.0209349999999996e-19,2250.0,,,,
5458.6875,8.901427e-20,2250.0,,,,
5458.4462891,6.744595e-20,2250.0,,,,
5458.2167969,7.809236999999999e-20,2250.0,,,,
5457.9731445,1.2735839999999998e-19,2250.0,,,,
5457.7651367,2.1212059999999997e-19,2250.0,,,,
5456.9018555,3.7767299999999996e-19,2250.0,,,,
5456.8476562,1.19195e-18,2250.0,,,,
5455.9365234,7.003942e-20,2250.0,,,,
5455.8979492,8.999011999999999e-20,2250.0,,,,
5455.6557617,1.102895e-19,2250.0,,,,
5455.6191406,5.638911e-20,2250.0,,,,
5455.4946289,8.764330999999999e-20,2250.0,,,,
5455.3364258,9.542324999999999e-20,2250.0,,,,
5455.2993164,1.4366239999999999e-19,2250.0,,,,
5455.2543945,8.782879999999999e-19,2250.0,,,,
5454.9750977,7.887073e-20,2250.0,,,,
5454.7983398,1.4590809999999998e-19,2250.0,,,,
5454.5986328,2.5679729999999996e-19,2250.0,,,,
5454.5332031,8.988926e-20,2250.0,,,,
5454.2553711,8.790625e-20,2250.0,,,,
5454.125,5.869746999999999e-20,2250.0,,,,
5454.065918,5.584844e-20,2250.0,,,,
5454.0288086,1.7695919999999997e-19,2250.0,,,,
5453.7338867,7.355569e-20,2250.0,,,,
5453.6875,5.375165e-20,2250.0,,,,
5453.6645508,3.323413e-20,2250.0,,,,
5453.1660156,6.740147e-20,2250.0,,,,
5452.9838867,8.896623e-20,2250.0,,,,
5452.9423828,2.282996e-20,2250.0,,,,
5452.6137695,1.501325e-19,2250.0,,,,
5452.3432617,1.1574119999999999e-19,2250.0,,,,
5452.2353516,6.337725e-20,2250.0,,,,
5452.0786133,7.869596e-20,2250.0,,,,
5452.0336914,8.080755e-20,2250.0,,,,
5451.9648438,1.74241e-19,2250.0,,,,
5451.7915039,7.099488e-19,2250.0,,,,
5451.6870117,9.66385e-20,2250.0,,,,
5451.5009766,1.527459e-19,2250.0,,,,
5451.3520508,1.273843e-19,2250.0,,,,
5451.2202148,1.4198119999999999e-19,2250.0,,,,
5451.2084961,1.4735519999999998e-19,2250.0,,,,
5451.1513672,8.334940999999999e-20,2250.0,,,,
5451.0893555,6.595238e-20,2250.0,,,,
5450.5141602,8.591281999999999e-20,2250.0,,,,
5450.3388672,7.958902e-20,2250.0,,,,
5450.3100586,1.2706559999999998e-19,2250.0,,,,
5450.1088867,1.267657e-19,2250.0,,,,
5450.0883789,2.9075189999999997e-20,2250.0,,,,
5449.9570312,2.9426299999999996e-19,2250.0,,,,
5449.6015625,4.6285049999999997e-20,2250.0,,,,
5448.9838867,1.9449049999999997e-19,2250.0,,,,
5448.7705078,3.4719339999999996e-20,2250.0,,,,
5448.7319336,2.5101829999999997e-19,2250.0,,,,
5448.4858398,1.491646e-19,2250.0,,,,
5447.8847656,7.324360999999999e-19,2250.0,,,,
5447.7216797,1.1184409999999998e-19,2250.0,,,,
5447.4584961,1.0591209999999998e-19,2250.0,,,,
5447.2509766,7.075767e-19,2250.0,,,,
5447.1464844,9.110973e-20,2250.0,,,,
5446.9321289,1.384186e-19,2250.0,,,,
5446.8930664,3.43762e-20,2250.0,,,,
5446.7885742,1.7279519999999998e-19,2250.0,,,,
5446.6005859,4.771974999999999e-19,2250.0,,,,
5446.3999023,7.087573999999999e-20,2250.0,,,,
5446.3271484,1.036961e-19,2250.0,,,,
5446.2138672,8.066099999999999e-20,2250.0,,,,
5446.1738281,1.247156e-19,2250.0,,,,
5445.4277344,1.158058e-19,2250.0,,,,
5445.1635742,5.751289999999999e-19,2250.0,,,,
5444.855957,1.3309339999999998e-19,2250.0,,,,
5444.331543,1.3225929999999999e-19,2250.0,,,,
5444.2607422,7.236436e-20,2250.0,,,,
5444.2236328,1.437237e-19,2250.0,,,,
5444.0336914,5.747863999999999e-19,2250.0,,,,
5443.7631836,7.1588759999999995e-19,2250.0,,,,
5443.5644531,2.6597539999999996e-19,2250.0,,,,
5443.4790039,9.450809e-20,2250.0,,,,
5443.3686523,7.957171e-20,2250.0,,,,
5443.3198242,2.8244819999999996e-19,2250.0,,,,
5443.0986328,7.577342999999999e-20,2250.0,,,,
5442.7075195,2.776567e-19,2250.0,,,,
5441.9140625,9.270754e-20,2250.0,,,,
5441.7573242,1.5065429999999998e-19,2250.0,,,,
5441.5820312,8.69189e-20,2250.0,,,,
5441.4765625,8.112596e-20,2250.0,,,,
5441.2324219,9.851474999999999e-20,2250.0,,,,
5440.2729492,7.750274e-20,2250.0,,,,
5440.2250977,1.3502629999999999e-19,2250.0,,,,
5440.0195312,8.520501e-20,2250.0,,,,
5439.8720703,3.0819359999999995e-19,2250.0,,,,
5439.8295898,1.7010279999999999e-19,2250.0,,,,
5439.6899414,9.387486e-20,2250.0,,,,
5439.5200195,8.981149999999999e-20,2250.0,,,,
5439.2827148,1.019508e-18,2250.0,,,,
5438.9316406,2.899703e-19,2250.0,,,,
5438.7348633,1.326552e-19,2250.0,,,,
5438.3544922,9.331399e-20,2250.0,,,,
5438.1210938,1.531415e-19,2250.0,,,,
5438.0410156,9.757712999999999e-20,2250.0,,,,
5437.996582,9.374728e-20,2250.0,,,,
5437.8212891,8.017195e-20,2250.0,,,,
5437.6855469,8.118553e-20,2250.0,,,,
5437.6435547,5.364772e-20,2250.0,,,,
5437.6230469,5.950014e-20,2250.0,,,,
5437.3452148,8.291972999999999e-20,2250.0,,,,
5437.3095703,5.4205849999999995e-20,2250.0,,,,
5437.2412109,9.069591999999999e-20,2250.0,,,,
5437.0908203,9.79665e-20,2250.0,,,,
5436.8862305,6.361755e-20,2250.0,,,,
5436.859375,9.867285999999999e-20,2250.0,,,,
5436.7436523,9.439263999999999e-20,2250.0,,,,
5436.5283203,8.066727e-20,2250.0,,,,
5436.3945312,6.509974e-19,2250.0,,,,
5436.050293,4.682168e-20,2250.0,,,,
5436.0195312,1.2993329999999999e-19,2250.0,,,,
5435.9916992,4.892551e-20,2250.0,,,,
5435.9477539,9.112554e-20,2250.0,,,,
5435.8574219,9.425635e-20,2250.0,,,,
5435.8369141,4.621659e-20,2250.0,,,,
5434.4755859,3.2092579999999997e-19,2250.0,,,,
5434.1225586,2.0375869999999997e-19,2250.0,,,,
5433.6865234,9.285548e-20,2250.0,,,,
5433.6464844,8.124918e-20,2250.0,,,,
5433.1948242,7.519359999999999e-20,2250.0,,,,
5432.8007812,1.670293e-19,2250.0,,,,
5431.8671875,1.9975899999999997e-19,2250.0,,,,
5431.6865234,6.461057999999999e-20,2250.0,,,,
5431.6342773,7.916041999999999e-20,4120.81,0.0005397857,20.5,P,1.5f
5431.4697266,7.747787999999999e-20,2250.0,,,,
5431.2851562,8.366263e-20,2250.0,,,,
5431.0634766,1.2681639999999998e-19,2250.0,,,,
5430.8793945,1.085651e-19,2250.0,,,,
5430.8554688,2.314318e-19,2250.0,,,,
5430.7851562,1.4233439999999999e-19,2250.0,,,,
5430.6704102,1.361367e-19,2250.0,,,,
5430.2963867,3.517664e-19,2250.0,,,,
5429.7402344,3.9646469999999998e-19,2250.0,,,,
5429.6166992,1.359751e-19,2250.0,,,,
5429.5317383,1.8522029999999998e-19,2250.0,,,,
5429.3398438,4.923212999999999e-19,2250.0,,,,
5429.2905273,1.268686e-18,2250.0,,,,
5429.1777344,1.363835e-19,2250.0,,,,
5428.3051758,1.531302e-18,3807.76,684.3217,20.5,P,2.5f
5427.7607422,1.743048e-19,2250.0,,,,
5427.5952148,5.810349e-20,2250.0,,,,
5427.3886719,6.930456e-19,2250.0,,,,
5426.8359375,7.22923e-19,2250.0,,,,
5426.6293945,1.339616e-19,2250.0,,,,
5426.5068359,2.2934489999999996e-19,2250.0,,,,
5426.4711914,9.942813999999999e-20,2250.0,,,,
5426.0463867,5.681592999999999e-20,2250.0,,,,
5426.0200195,1.138394e-19,2250.0,,,,
5425.8276367,1.1388859999999999e-19,2250.0,,,,
5425.581543,7.282201e-20,2250.0,,,,
5425.5581055,3.706626e-20,2250.0,,,,
5425.3525391,3.755979e-19,2250.0,,,,
5425.0908203,2.1070259999999998e-19,2250.0,,,,
5425.0053711,9.165949e-20,2250.0,,,,
5424.9453125,1.368762e-19,2250.0,,,,
5424.8125,6.825322e-19,2250.0,,,,
5424.6425781,3.495646e-19,2250.0,,,,
5424.4750977,6.827151e-20,2250.0,,,,
5423.9301758,1.163414e-19,2250.0,,,,
5423.3891602,8.109178e-20,2250.0,,,,
5423.3120117,5.699e-20,2250.0,,,,
5423.1108398,6.478385e-20,2250.0,,,,
5423.0209961,6.657277e-20,2250.0,,,,
5422.3442383,4.6426089999999995e-19,2250.0,,,,
5422.2338867,1.137379e-19,2250.0,,,,
5422.0859375,7.650577e-20,2250.0,,,,
5421.9555664,1.1609959999999999e-19,2250.0,,,,
5421.9140625,1.3365049999999998e-19,2250.0,,,,
5421.8803711,1.4948429999999998e-19,2250.0,,,,
5421.7553711,9.832329999999999e-20,2250.0,,,,
5421.7104492,1.944991e-19,2250.0,,,,
5421.2456055,5.817553e-20,2250.0,,,,
5420.9941406,6.733635e-20,2250.0,,,,
5420.9624023,1.6290049999999999e-19,2250.0,,,,
5420.6806641,1.0798869999999999e-19,2250.0,,,,
5420.559082,3.9976629999999996e-19,2250.0,,,,
5420.4267578,1.650855e-19,2250.0,,,,
5420.3764648,7.455027e-20,2250.0,,,,
5420.1723633,1.6054819999999998e-19,2250.0,,,,
5420.1064453,7.469134999999999e-20,2250.0,,,,
5419.9208984,7.943349e-20,2250.0,,,,
5419.8588867,6.075674e-20,2250.0,,,,
5419.6860352,3.3501799999999997e-19,2250.0,,,,
5419.3325195,5.136685e-19,2250.0,,,,
5418.9472656,1.137709e-19,2250.0,,,,
5418.9135742,1.1366779999999998e-19,2250.0,,,,
5418.8598633,2.4317569999999996e-19,2250.0,,,,
5418.7314453,1.0186869999999999e-19,2250.0,,,,
5418.2719727,7.805942e-20,2250.0,,,,
5418.1210938,8.907778e-20,2250.0,,,,
5418.0493164,4.945896e-20,2250.0,,,,
5417.9458008,6.161869999999999e-20,2250.0,,,,
5415.9370117,8.153044e-20,2250.0,,,,
5415.8540039,4.658957e-20,2250.0,,,,
5415.8261719,1.0482709999999999e-19,2250.0,,,,
5415.7885742,8.15328e-20,2250.0,,,,
5415.7446289,3.494293e-20,2250.0,,,,
5415.7192383,1.16477e-19,2250.0,,,,
5415.2919922,9.477717e-20,2250.0,,,,
5415.1987305,2.551967e-19,2250.0,,,,
5415.0800781,1.6894549999999998e-19,2250.0,,,,
5414.9511719,8.614792e-20,2250.0,,,,
5414.4716797,8.273649e-20,2250.0,,,,
5414.4350586,5.529288e-20,2250.0,,,,
5413.2163086,9.692444e-20,2250.0,,,,
5412.8920898,1.5870599999999998e-19,2250.0,,,,
5412.7954102,6.236593e-19,2250.0,,,,
5412.4995117,1.1877929999999998e-19,2250.0,,,,
5412.4130859,4.9382769999999995e-20,2250.0,,,,
5412.3793945,1.616796e-19,2250.0,,,,
5412.097168,7.736049999999999e-20,2250.0,,,,
5411.4399414,1.4587169999999999e-19,2250.0,,,,
5410.5341797,1.089514e-18,2250.0,,,,
5410.3969727,8.1619149999999995e-19,2250.0,,,,
5410.3681641,5.829972e-20,2250.0,,,,
5410.0,1.0494709999999999e-19,2250.0,,,,
5409.7919922,7.92966e-19,2250.0,,,,
5409.7519531,1.3993629999999999e-19,2250.0,,,,
