2.291276900000000023e+04 1.033096999999999932e+00 1.011514818600929955e+00
2.291289400000000023e+04 1.017330999999999985e+00 1.009482245402840705e+00
2.291301800000000003e+04 1.006904000000000021e+00 1.005798460953930329e+00
2.291314299999999639e+04 1.007230000000000070e+00 9.996052030097070107e-01
2.291326699999999983e+04 9.946390000000000509e-01 9.913475531654489803e-01
2.291339199999999983e+04 9.886319999999999553e-01 9.821097047439878436e-01
2.291351699999999983e+04 9.799050000000000260e-01 9.728877625901310999e-01
2.291364099999999962e+04 9.608550000000000146e-01 9.641148443933575951e-01
2.291376599999999962e+04 9.368269999999999653e-01 9.558275959829402035e-01
2.291389099999999962e+04 9.433300000000000018e-01 9.481242121683182145e-01
